id,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Cluster12
3xm2OKIlHN2HiDA4ZxeOVo,0.0,0.638,0.231,11.0,-11.002,0.0,0.0341,0.905,0.0,0.129,0.456,113.871,6
6X9vWVAjTvTSECvjKX1hYY,0.0,0.385,0.411,7.0,-6.438,1.0,0.0288,0.705,7.03e-06,0.0913,0.2,128.884,17
1EvLLF8zOiXYfoPRAVP0Qq,0.0,0.716,0.22,5.0,-10.09,1.0,0.0317,0.9,0.0,0.11,0.352,105.921,9
5Gwn2tyT8CluNxYI930tu7,0.0,0.682,0.787,11.0,-4.876,0.0,0.0468,0.215,0.0,0.119,0.655,91.05,13
2CBReP4Ox7OnBzhJsb2VNk,0.0,0.332,0.282,7.0,-7.257,1.0,0.044,0.825,0.0,0.104,0.234,187.057,2
2ZrM2IfZelBZMZoBq9y4kj,0.0,0.863,0.588,1.0,-7.141,1.0,0.0847,0.142,3.42e-05,0.457,0.751,117.911,21
6ATgDc6e4sPn84hvJsAmPt,0.0,0.401,0.398,6.0,-8.993,0.0,0.183,0.71,0.0,0.0962,0.265,180.293,2
4hXSBEC9pb51viFhrwBEwr,0.0,0.637,0.287,0.0,-11.947,1.0,0.0344,0.875,0.0,0.125,0.43,110.018,9
0v3BMLcwUmAwyqJaf5997o,0.0,0.732,0.922,6.0,-1.829,0.0,0.0975,0.0348,0.0,0.146,0.589,120.033,17
1smpJJBsTGn8xKPdVLrlkh,0.0,0.435,0.636,5.0,-6.851,0.0,0.0609,0.451,0.0,0.112,0.101,141.87,12
7kStxK6rzxka5SRlg1lzhz,0.0,0.68,0.547,8.0,-4.762,1.0,0.0414,0.539,0.0,0.0877,0.641,142.053,12
57QXXEBy5apjgxsyXSb8YE,0.0,0.75,0.651,1.0,-4.655,1.0,0.121,0.00759,0.0,0.521,0.928,120.055,21
4NEkDhPM7qdVQfF1jQCtdS,0.0,0.343,0.517,9.0,-5.418,1.0,0.0341,0.121,0.0,0.202,0.221,150.427,4
1wtrJ0dcTjqP8PMRTczdSi,0.0,0.491,0.586,8.0,-7.413,1.0,0.041,0.182,2.95e-06,0.196,0.201,140.112,11
4QfNOZN7vrQCQKK1ZJ3XPb,0.0,0.544,0.379,7.0,-9.113,0.0,0.0412,0.863,0.0,0.083,0.322,199.756,24
1xM3fgBDnOwTUhrmYdGeVy,0.0,0.567,0.562,10.0,-4.226,0.0,0.0571,0.00488,0.0,0.0661,0.522,92.808,13
43wzy7JxMEfvCh8ZFeZKYk,0.0,0.597,0.751,6.0,-4.982,0.0,0.193,0.0104,0.0,0.0912,0.568,103.956,20
6ggcYz4VVDZcUP35fEnRO8,0.0,0.466,0.315,5.0,-9.489,0.0,0.0341,0.85,0.0,0.111,0.329,170.233,8
6iLzFJhs4ATwJn7P1utZIJ,0.0,0.273,0.102,0.0,-16.843,0.0,0.0494,0.903,0.721,0.268,0.0583,120.378,19
1UGM2ft6Ii0GOtjlNkjoYl,0.0,0.674,0.262,5.0,-18.65,1.0,0.0444,0.97,0.935,0.169,0.558,102.077,18
2O0UWIMFeMtFR0LJMuIPjJ,0.0,0.0753,0.163,0.0,-17.328,1.0,0.0402,0.89,0.936,0.115,0.0395,76.405,5
2QzCAcW1aA98LW8qMrgL5P,0.0,0.0871,0.0969,0.0,-22.547,1.0,0.0386,0.87,0.904,0.111,0.0431,81.621,5
402diT3eJMfTvITPdyCxuM,0.0,0.277,0.0657,0.0,-21.08,1.0,0.0398,0.971,0.852,0.0828,0.107,82.511,5
6b4aMRJyI1vqwvrNZkDU4e,0.0,0.156,0.0475,4.0,-29.722,0.0,0.0364,0.753,0.939,0.112,0.0904,135.439,7
0HewdQ1l9bckQXPfIO3CYH,0.0,0.126,0.444,2.0,-13.561,0.0,0.0443,0.322,0.93,0.0823,0.161,67.437,23
44IcD9M2emsZjlPzGt5MCF,0.0,0.188,0.314,3.0,-11.955,1.0,0.0358,0.838,0.902,0.128,0.0382,84.803,5
14NE9H2mqNnzTPrAKQt479,0.0,0.275,0.485,2.0,-11.743,0.0,0.0494,0.0513,0.778,0.481,0.0424,91.562,13
1ijrMIqQvZNsnoqGukPzFD,0.0,0.402,0.046,5.0,-22.779,1.0,0.033,0.979,0.513,0.0771,0.0967,104.425,10
2AkcjsKlRbIBYGAgpQVFii,0.0,0.484,0.192,2.0,-15.378,1.0,0.0465,0.991,0.908,0.106,0.0559,100.084,18
4d4Fgs8KH0gyDSdc7HuwBF,0.0,0.636,0.368,7.0,-8.057,1.0,0.0363,0.933,0.423,0.386,0.811,99.939,20
4EijEBeN3HwTT2MclmELgQ,0.0,0.184,0.618,9.0,-14.155,0.0,0.0772,0.156,0.845,0.11,0.0921,134.564,11
6DHYWelHYuynVVPv2m58wl,0.0,0.0923,0.031,2.0,-29.351,0.0,0.0454,0.895,0.916,0.0766,0.0344,86.636,22
1Hc9rfFRsUE8nyKDnyXg7f,0.0,0.207,0.00712,7.0,-31.917,0.0,0.037,0.978,0.907,0.0755,0.0558,76.401,14
6mOS5otVnh103JwefAKhwS,0.0,0.44,0.433,2.0,-17.453,0.0,0.0412,0.934,0.811,0.273,0.216,79.952,5
4J0NVKTHIeD657gxCdDkEp,0.0,0.586,0.825,4.0,-8.501,0.0,0.0503,0.00132,0.0244,0.144,0.222,104.532,9
1LcNtS9B22LgIHxd9gTGcV,0.0,0.0842,0.176,5.0,-17.619,1.0,0.0376,0.972,0.97,0.102,0.0392,84.325,5
4aW4Dpz3gpb619hBXDrFUa,0.0,0.19,0.276,1.0,-14.83,1.0,0.0346,0.335,0.908,0.11,0.0575,68.619,23
1PMjawSuCVzLI2hl2WMeA0,0.0,0.169,0.151,8.0,-18.876,1.0,0.0348,0.703,0.446,0.513,0.0955,76.99,5
3DzMT13HJV7EsbVbNZZJZQ,0.0,0.117,0.134,2.0,-24.162,0.0,0.0415,0.864,0.838,0.0977,0.0769,83.83,22
2Yjv7MOdst5y6fFsq4cKOL,0.0,0.208,0.276,9.0,-14.648,0.0,0.0293,0.961,0.92,0.129,0.231,177.108,2
11liAe3FvMGspJ9x3a1xw4,0.0,0.268,0.42,5.0,-12.671,1.0,0.0407,0.927,0.669,0.0794,0.103,119.945,21
38AWJo4ElYxVNXDG5NZVkM,0.0,0.344,0.0291,0.0,-28.189,1.0,0.0536,0.996,0.937,0.0857,0.377,72.751,14
3vnlMZUHFJmh0Sy4ESCwm7,0.0,0.083,0.282,0.0,-13.779,0.0,0.0386,0.64,0.886,0.109,0.0485,83.862,5
5avVpUakfMHD6qGpaH26CF,0.0,0.43,0.295,2.0,-14.255,1.0,0.0283,0.698,0.569,0.226,0.159,74.014,23
47ZWr1Nb0PUgmKgyg5JkgO,0.0,0.31,0.218,9.0,-21.398,1.0,0.0507,0.988,0.952,0.085,0.0969,145.074,7
0OmJMr39l2baqWwabdz6vN,0.0,0.0643,0.292,2.0,-16.531,0.0,0.0473,0.636,0.913,0.113,0.061,66.889,23
4eLFVhfLeNBpDeXkuDmmA5,0.0,0.312,0.372,2.0,-14.338,0.0,0.0448,0.66,0.925,0.116,0.0935,168.806,8
4F4HY1HvtDlqjn684FkPzN,0.0,0.304,0.629,2.0,-14.844,1.0,0.0779,0.055,0.932,0.16,0.043,135.893,7
3BpqXVZzkRWQXk81Ci0iIr,0.0,0.165,0.08,3.0,-16.978,1.0,0.038,0.426,0.886,0.151,0.0352,71.076,23
5XriXitLDKZ7VkZ3Y4p9sr,0.0,0.676,0.132,4.0,-17.907,0.0,0.0493,0.969,0.801,0.112,0.495,74.997,23
3UXgrPK7wtsBaJr1QKjz3G,0.0,0.222,0.283,0.0,-19.307,0.0,0.0478,0.469,0.935,0.0878,0.0389,143.315,7
3UOFrelbGLUWJpRRzH3hbZ,0.0,0.136,0.0375,2.0,-28.76,0.0,0.0367,0.97,0.891,0.241,0.0404,144.073,7
1xN2lun36zKQ1KysIPhL96,0.0,0.172,0.279,0.0,-14.663,1.0,0.04,0.51,0.748,0.0899,0.158,107.844,10
2UBiullBkwrR9tlGf2U301,0.0,0.295,0.249,7.0,-16.473,1.0,0.0446,0.61,0.566,0.231,0.101,107.404,10
60C40nIxrvnBSjyYuLQ6dg,0.0,0.2,0.208,7.0,-18.114,0.0,0.0403,0.734,0.441,0.144,0.0752,120.318,19
79eaONFKeRB5z5H2G4wR1c,0.0,0.274,0.00353,2.0,-30.57,1.0,0.0407,0.984,0.967,0.0848,0.0674,76.766,14
5SgO7ZvlJ9BOEVf9JV0H5G,0.0,0.0838,0.0164,0.0,-37.033,1.0,0.0504,0.8,0.942,0.0847,0.0375,168.828,15
7MGFhIe9CBI5baTwLMj7iE,0.0,0.0828,0.012,9.0,-36.045,0.0,0.0451,0.9,0.812,0.0875,0.0578,169.895,15
4lg0h4AJhPMxbO3VMpbUqS,0.0,0.227,0.264,0.0,-14.905,1.0,0.0325,0.881,0.9,0.114,0.228,84.986,5
1n8NKQRg8LVHy7oUhUgbFF,0.0,0.156,0.162,2.0,-17.101,0.0,0.036,0.897,0.691,0.111,0.077,73.407,23
7mJNJKQ1eZFKMmJoaqyw55,0.0,0.186,0.0359,1.0,-28.056,0.0,0.0369,0.473,0.202,0.0792,0.0391,127.743,19
5N3p8oQCB86NL346NZSWkO,0.0,0.29,0.4,7.0,-18.921,0.0,0.0895,0.222,0.886,0.128,0.0393,125.282,19
7IBLOBU9dD6FFcWq5Xliak,0.0,0.331,0.315,4.0,-14.979,0.0,0.0333,0.931,0.911,0.106,0.118,84.707,5
5qgHL3PBLbTBPPSM8dBE62,0.0,0.0699,0.306,4.0,-15.153,0.0,0.0346,0.734,0.82,0.064,0.0596,72.355,23
227hmntzKpN4CsYt3RVKcC,0.0,0.149,0.133,4.0,-24.015,0.0,0.0365,0.945,0.347,0.101,0.0821,83.928,22
0gt7ei2Fube4V9jnJ5VCKM,0.0,0.0633,0.0427,2.0,-27.648,1.0,0.044,0.955,0.976,0.117,0.0345,57.72,16
4KQIgtg7n474I988VUY5kX,0.0,0.0672,0.298,2.0,-15.878,0.0,0.0428,0.345,0.913,0.094,0.0363,73.668,23
7uhc5ZnEe8gHVvoye4A7Ic,0.0,0.153,0.393,7.0,-17.122,0.0,0.0493,0.811,0.918,0.115,0.0399,150.126,7
0MyoqNiY1w7B9myOGGsosZ,0.0,0.492,0.672,9.0,-6.318,0.0,0.0359,0.575,0.817,0.0865,0.259,91.163,13
0PV1i5jDLQi9OmISDw84rU,0.0,0.231,0.268,0.0,-16.369,1.0,0.0399,0.195,0.35,0.111,0.144,99.358,18
2wbN4OiwGcUXXpR6xKkugA,0.0,0.15,0.278,2.0,-16.605,0.0,0.039,0.694,0.959,0.107,0.0367,83.532,5
7klLXey9V4OrC6mwUXf8Fc,0.0,0.29,0.061,9.0,-18.975,0.0,0.0278,0.465,0.0314,0.0847,0.127,79.88,5
7EaVdKxevkzroLrxYzjKPm,0.0,0.159,0.0794,2.0,-22.172,0.0,0.0392,0.8,0.902,0.0818,0.0391,132.329,7
5IGe9lMEAnUBhp77rtxP8m,0.0,0.731,0.474,4.0,-18.467,1.0,0.0344,0.00567,0.894,0.311,0.811,115.753,10
2CPnPnfbCMESaNpBQbeA0X,0.0,0.475,0.0931,2.0,-20.771,0.0,0.0532,0.99,0.951,0.0899,0.188,134.217,7
7lNCCeskkRzCh3jNYXBzPH,0.0,0.263,0.59,0.0,-7.137,1.0,0.0431,0.221,0.921,0.138,0.222,175.766,8
50csT5Qb2qOF7lHdDQ1Sbx,0.0,0.117,0.286,11.0,-19.59,0.0,0.0439,0.525,0.915,0.0761,0.0407,91.747,22
4YyM2rcMK7oAsPiT5f0YRQ,0.0,0.208,0.122,9.0,-19.837,1.0,0.0421,0.907,0.753,0.241,0.0379,87.49,22
6imurX7g4lyZRxvfyDivyp,0.0,0.222,0.058,2.0,-20.928,1.0,0.0365,0.969,0.258,0.0686,0.0749,102.177,18
48aIXIxoS3RnDQLIS7v4jC,0.0,0.191,0.535,9.0,-11.079,0.0,0.0417,0.891,0.905,0.0972,0.176,74.807,23
3gu0k1itITCh6NlTBEmrXW,0.0,0.161,0.0889,0.0,-19.0,1.0,0.0381,0.833,0.885,0.124,0.0433,69.701,23
1iZ7Iic1SaWCvMXplKAjqs,0.0,0.0775,0.0631,5.0,-21.522,1.0,0.041,0.824,0.91,0.0922,0.038,175.466,15
6IOKC4uiuoSFxATlGoLHIi,0.0,0.102,0.151,2.0,-17.435,0.0,0.0358,0.479,0.866,0.207,0.0919,85.912,5
5YvHk8Gkt9x33mR0xNikuM,0.0,0.383,0.00868,0.0,-27.996,1.0,0.0673,0.992,0.963,0.0643,0.327,139.089,7
35pVLAcEkttf3k3MR0OaxC,0.0,0.37,0.136,0.0,-16.465,1.0,0.031,0.406,0.613,0.11,0.176,73.967,23
5dgaYf13cKz1iUzxAyVdwg,0.0,0.0703,0.254,0.0,-13.607,1.0,0.0349,0.403,0.634,0.123,0.0389,64.934,16
63nKTqaUM36EkTqbKa0fqm,0.0,0.137,0.125,0.0,-16.977,1.0,0.0433,0.88,0.949,0.111,0.0317,141.752,7
7MZAPh14xrlg68L6sHNcyP,0.0,0.451,0.166,2.0,-20.67,0.0,0.0307,0.661,0.921,0.33,0.111,79.722,5
2OcUSuvHINLaIaXXA3tN8M,0.0,0.142,0.213,4.0,-19.131,0.0,0.0372,0.605,0.901,0.125,0.039,147.864,7
7LlPevxMos31Hce8jF6XvL,0.0,0.478,0.483,8.0,-16.423,1.0,0.051,0.15,0.803,0.139,0.0393,102.86,18
3T7iSvIv2rwWnE9x8I5ZUe,0.0,0.276,0.0142,5.0,-35.587,1.0,0.0674,0.995,0.922,0.0619,0.127,211.429,24
56AfRiTYHMVwIWzA8aPh6K,0.0,0.0892,0.0316,5.0,-26.033,1.0,0.0385,0.862,0.951,0.154,0.0388,166.233,15
34KXFuc5vi23cWeJNLBbEL,0.0,0.0615,0.07,9.0,-23.509,1.0,0.0457,0.784,0.458,0.0802,0.0391,50.302,16
0W3UGlgce3Cb2gTsvvu81A,0.0,0.24,0.14,5.0,-21.494,0.0,0.037,0.673,0.887,0.102,0.0661,116.381,10
1BfF1EHnLG6Bz7e0YLKk1Z,0.0,0.157,0.00891,2.0,-38.223,1.0,0.0416,0.894,0.742,0.0417,0.0343,133.822,7
2Pwqj7agttdmdSmdOh6BZC,0.0,0.149,0.0213,7.0,-36.762,1.0,0.0415,0.341,0.327,0.279,0.128,88.685,22
43xNuPBzyZmtQ2dO4jaGQK,0.0,0.187,0.0602,9.0,-25.767,0.0,0.0464,0.408,0.922,0.122,0.0362,68.751,14
075evBVsN1zIdqn4IIm10C,0.0,0.174,0.0267,7.0,-25.99,1.0,0.0409,0.677,0.848,0.417,0.0387,62.218,14
6vtY2LUeXJ7KISwgiTu0Ph,0.0,0.0767,0.0223,7.0,-27.684,1.0,0.0372,0.938,0.848,0.0998,0.0479,79.803,14
31loMj4ZFxOedEd2bHHQjg,0.0,0.164,0.0313,2.0,-28.301,1.0,0.0371,0.897,0.944,0.0984,0.0356,110.028,10
7lThyMeq8wY06ZeWrPwNrn,0.0,0.42,0.324,9.0,-14.7,0.0,0.0556,0.748,0.839,0.0723,0.33,183.02,2
508AvcfQL1jBYNdSrA1GVn,0.0,0.433,0.564,9.0,-8.917,0.0,0.0405,0.713,0.275,0.117,0.855,192.073,2
2hseQ3CdoZmJLUuLbO7gKp,0.0,0.525,0.209,7.0,-9.403,1.0,0.0442,0.828,0.927,0.0712,0.944,138.702,11
7kGYod1ZThDNdPwBlyAO4V,0.0,0.238,0.563,0.0,-11.968,0.0,0.0494,0.286,0.91,0.112,0.143,124.232,21
4VaOecssBTF02dO0n2u8BS,0.0,0.169,0.222,7.0,-15.954,0.0,0.0356,0.528,0.964,0.107,0.0397,110.877,10
5a6kU8sp0D7YqfS7DG2gzY,0.0,0.141,0.0677,2.0,-19.467,0.0,0.0333,0.546,0.967,0.284,0.0368,80.606,5
3FOW10OG9B6iOjqbzptVxL,0.0,0.239,0.707,7.0,-10.339,0.0,0.0657,0.288,0.954,0.0792,0.147,78.675,0
0X67tiKxHrtLZ5WGdhYIOC,0.0,0.147,0.0813,1.0,-20.968,0.0,0.0397,0.924,0.916,0.0906,0.0347,139.542,7
6MfjXA3afn4acwuvv415gk,0.0,0.0635,0.0262,2.0,-28.838,0.0,0.0448,0.976,0.746,0.0721,0.0338,66.822,14
7jG5myIiEYVfHPfEGTf8K0,0.0,0.461,0.504,3.0,-9.963,0.0,0.0308,0.0437,0.936,0.29,0.0838,107.049,9
7pNF2GWqC6eDdtztWVdCFC,0.0,0.56,0.871,1.0,-6.003,1.0,0.034,0.0382,0.886,0.0855,0.562,176.028,8
4qh30JgQkrwfNdl5TjQOIW,0.0,0.767,0.786,1.0,-6.79,1.0,0.065,0.0123,0.946,0.075,0.25,140.503,12
5czVBtQMKXLZbspJFi0YO6,0.0,0.367,0.42,10.0,-12.527,1.0,0.144,0.38,0.812,0.0816,0.253,170.05,8
26fwlVGkISUr5P91hAeTW8,0.0,0.8,0.76,11.0,-10.078,0.0,0.0655,0.318,0.875,0.168,0.615,128.017,17
44vcwZxrQ3xoLamGM9XzFl,0.0,0.627,0.429,0.0,-10.453,0.0,0.0334,0.206,0.855,0.684,0.327,144.046,12
6HE9tdnizI083UQwKxzQc6,0.0,0.439,0.637,11.0,-12.105,0.0,0.0456,0.00992,0.264,0.138,0.196,90.012,13
41HTOjmUkggbGvoAeFVPaE,0.0,0.695,0.432,1.0,-11.741,1.0,0.0331,0.0209,0.682,0.111,0.249,122.005,21
2hIu5yLURE3LiuwN2tmDOh,0.0,0.7,0.395,11.0,-13.207,0.0,0.0483,0.0604,0.838,0.109,0.174,79.986,0
7uTs0S0Oh0Lc4Zz5m8lQfR,0.0,0.606,0.543,11.0,-11.46,0.0,0.0561,0.0125,0.865,0.113,0.0389,92.002,13
3l1BCsCkI5UEPYy04eGGKR,0.0,0.545,0.518,11.0,-10.994,0.0,0.0282,0.1,0.659,0.116,0.109,134.031,11
1L1LHd3JF1UypCRdXsnkp9,0.0,0.709,0.476,1.0,-12.238,1.0,0.0429,0.00834,0.87,0.934,0.67,145.975,12
451Nzr9b4duIDtdQnbDD5h,0.0,0.614,0.862,3.0,-7.458,0.0,0.0638,0.599,0.917,0.375,0.242,99.999,3
454PvA7LkC77oZRwPqcdP6,0.0,0.415,0.555,7.0,-14.565,0.0,0.0439,0.659,0.962,0.0863,0.264,179.924,2
5FozmgmslRSACG7voJWib2,0.0,0.61,0.49,7.0,-12.521,1.0,0.0311,0.483,0.122,0.265,0.305,90.005,13
2Rz7QDQKsBfFXCuvewhmyw,0.0,0.561,0.879,1.0,-15.529,1.0,0.0403,0.475,0.925,0.334,0.261,107.028,10
4PTLQX3EQO6mli1sMmnopX,0.0,0.692,0.928,5.0,-8.838,0.0,0.0528,0.000342,0.905,0.581,0.523,128.03,17
59mcnoUyYxADIolPzgCigB,0.0,0.475,0.653,9.0,-11.203,0.0,0.0977,0.135,0.638,0.678,0.218,127.976,17
4h28BwSWuHyZb8hQmF1QKM,0.0,0.775,0.838,1.0,-7.415,0.0,0.163,0.0926,0.0468,0.069,0.72,143.943,12
3ketxEk7bfH6Yh6mBV0Qxn,0.0,0.716,0.657,7.0,-8.001,1.0,0.0696,0.00031,0.837,0.173,0.0379,134.975,11
50XRvcrGH1FoNfyxRQ9FRT,0.0,0.693,0.608,7.0,-9.804,1.0,0.0504,0.0803,0.644,0.129,0.147,123.009,17
2U9hZdk1ZxxT5z0oMXVopm,0.0,0.699,0.926,0.0,-6.142,1.0,0.285,0.0132,0.2,0.311,0.584,84.863,0
3WEU1L4m7812gRZTv5ftzh,0.0,0.553,0.328,4.0,-13.52,0.0,0.0812,0.749,0.894,0.0906,0.785,135.001,1
4l0EXL8Vr5hHk5JAMQlDx6,0.0,0.312,0.907,7.0,-6.571,1.0,0.229,0.0361,0.618,0.363,0.114,120.286,17
35Fkc3cctib935tVctHuD3,0.0,0.502,0.451,7.0,-14.885,1.0,0.0387,0.0111,0.83,0.066,0.191,90.001,13
5zINvoD4e9dlRd4R5PwAo1,0.0,0.619,0.566,9.0,-9.607,0.0,0.0271,0.0261,0.962,0.356,0.0756,110.0,6
7CBbeYvJZaArZGmWqFLxb3,0.0,0.652,0.565,4.0,-12.613,0.0,0.0504,0.0394,0.936,0.0479,0.542,164.016,8
6DBlAaboniqNhJeB1DfjJy,0.0,0.423,0.292,1.0,-11.924,1.0,0.0387,0.137,0.907,0.111,0.0392,60.12,16
5L7e8DI1gn0uV1LVvbe6Bf,0.0,0.65,0.743,8.0,-11.213,1.0,0.051,0.058,0.867,0.0686,0.452,174.006,8
1ONtEM2JK4Gd9JyVukkuSq,0.0,0.499,0.857,8.0,-7.606,1.0,0.0301,0.000941,0.184,0.114,0.608,98.006,20
4xiCjXY4umuS3IOTVDpOEp,0.0,0.704,0.728,11.0,-8.948,1.0,0.0461,0.0938,0.911,0.0507,0.595,106.987,20
49fPHk63aSNJITqQxLLbat,0.0,0.33,0.823,1.0,-8.725,1.0,0.0388,0.00165,0.849,0.372,0.275,141.997,12
7hTV5LmVRXXthqVez4SBW3,0.0,0.534,0.591,4.0,-8.259,0.0,0.0258,0.00471,0.871,0.114,0.231,143.973,12
0tpUnGBRDlJ3M02PO2IP1X,0.0,0.837,0.577,6.0,-10.674,1.0,0.0658,0.00509,0.871,0.136,0.152,138.027,11
3WxTthz07IACVBg03Z71qu,0.0,0.679,0.636,0.0,-10.914,1.0,0.0355,0.105,0.783,0.183,0.519,129.986,1
78s9ENMqB5MBgV8nhP3ogF,0.0,0.507,0.37,8.0,-15.211,1.0,0.03,0.0101,0.847,0.0743,0.0374,144.958,7
2b4WRRaE0qOH1ptO1QL7IM,0.0,0.704,0.615,4.0,-9.263,0.0,0.0389,0.00358,0.911,0.127,0.579,124.998,21
6IT02SvltW0WtmxF9mxeBf,0.0,0.611,0.612,1.0,-9.831,1.0,0.0303,0.0142,0.475,0.099,0.319,139.973,12
4qFG6OgSNuYwKjLsE1d7wf,0.0,0.736,0.891,11.0,-10.028,0.0,0.0355,0.00184,0.805,0.106,0.697,134.989,11
1dHFBVZ8XANT2t1vMX77Ns,0.0,0.87,0.442,2.0,-9.366,1.0,0.0628,0.00581,0.894,0.0538,0.4,130.043,1
4K88OMRVwgYx2lJBxy7nKC,0.0,0.611,0.251,11.0,-18.228,0.0,0.0652,0.2,0.879,0.109,0.105,181.678,2
3BuMIuYew5zvhp60g2fZsU,0.0,0.728,0.555,0.0,-10.697,0.0,0.0476,0.559,0.89,0.135,0.55,94.995,3
6gGx9gqDkvBIIqRggUkVjV,0.0,0.804,0.434,10.0,-12.571,0.0,0.098,0.000639,0.822,0.0704,0.129,125.011,17
6T1Xc4BNJO7bkgiEyH7vCm,0.0,0.573,0.9,0.0,-6.288,1.0,0.0363,0.00953,0.892,0.0446,0.604,132.027,1
1Po8pvtTjO6tte6lkDr88o,0.0,0.599,0.932,1.0,-5.182,1.0,0.0526,0.033,0.814,0.25,0.93,119.95,21
0ouZv2N3sXjBx6LkGJAeJm,0.0,0.763,0.663,11.0,-5.651,0.0,0.281,0.00231,0.475,0.44,0.494,130.021,17
5BRXWwO8o77U6717HnpbCL,0.0,0.592,0.506,4.0,-12.327,0.0,0.039,0.00346,0.606,0.406,0.289,89.991,13
4V7pY0odbp75CggxWKFRzh,0.0,0.612,0.318,7.0,-17.666,1.0,0.116,0.0231,0.852,0.104,0.304,189.638,2
6iqg8TUKb0Xq25FzS9M4Tz,0.0,0.574,0.713,11.0,-13.398,0.0,0.0415,0.892,0.939,0.152,0.757,90.0,13
2bVf2utGaWNuBfSjPbfZwr,0.0,0.791,0.457,0.0,-11.035,1.0,0.0379,0.117,0.84,0.106,0.232,120.009,21
1UcwhS6RXAMEv0849ZgWco,0.0,0.724,0.552,7.0,-8.831,1.0,0.0412,0.0206,0.793,0.101,0.0324,105.002,20
0kuu1R84mqP2HnakqXjui8,0.0,0.736,0.53,2.0,-11.838,1.0,0.0937,0.00202,0.563,0.0807,0.119,95.253,18
5I1AlzRbeyA5wrUONISizH,0.0,0.32,0.689,5.0,-7.646,0.0,0.0439,0.281,0.924,0.109,0.334,132.528,1
0nGDGtGpaLPwRyAaJW1kBh,0.0,0.574,0.574,0.0,-9.33,1.0,0.0295,0.229,0.833,0.106,0.118,159.975,4
7ER7gBxCHwYWw7Bzbn4bZo,0.0,0.531,0.624,7.0,-8.866,1.0,0.0422,0.598,0.199,0.0716,0.218,105.062,20
335kwCZamgaiFq8Uy3v5Xp,0.0,0.675,0.691,2.0,-7.432,1.0,0.0348,0.0232,0.712,0.278,0.702,106.796,9
7v2x6WlBLPgKXnYj9YvTFX,0.0,0.531,0.707,4.0,-8.231,1.0,0.0383,0.0621,0.0163,0.294,0.175,139.977,12
5zxbNr8CIs2CjivITmeD5l,0.0,0.58,0.915,6.0,-8.277,1.0,0.043,0.0166,0.899,0.151,0.967,95.008,13
0PlEDzrUpZYjin0FKvjRrf,0.0,0.806,0.775,10.0,-8.753,1.0,0.0615,0.0117,0.879,0.0787,0.177,124.001,17
0b6g13DVnZcfDQW5BLAZ8x,0.0,0.733,0.803,8.0,-7.055,1.0,0.183,0.103,0.775,0.0809,0.378,114.025,6
1Qq3prahymiO6FlKoT7JPC,0.0,0.553,0.815,8.0,-7.884,1.0,0.0336,0.00412,0.833,0.102,0.529,134.005,11
3A3SNl2OsYO6As6c4VUS8y,0.0,0.217,0.181,5.0,-20.482,1.0,0.0479,0.921,0.96,0.109,0.0738,139.914,7
6Sny0aA3AeTa9epjq4fLGF,0.0,0.71,0.495,10.0,-9.375,0.0,0.0468,0.000204,0.77,0.0843,0.169,128.015,17
0bV5OVllXmH2gwMmJLn1dd,0.0,0.23,0.549,7.0,-14.782,1.0,0.0515,0.468,0.899,0.059,0.0293,159.96,4
5RRctRUAl04KNJjzATwy6Q,0.0,0.798,0.564,10.0,-11.721,0.0,0.0617,0.0489,0.861,0.11,0.242,124.998,17
67NELjUJBmt3ZxB1bwjNHo,0.0,0.534,0.41,2.0,-14.873,1.0,0.0319,0.00597,0.84,0.107,0.0584,159.995,4
5fPMsv2dk80deW38fZZ07z,0.0,0.83,0.549,8.0,-8.704,0.0,0.0523,0.00182,0.58,0.108,0.362,127.995,17
3PEZeOhw0D1jH1BgqBMc2Y,0.0,0.653,0.597,10.0,-11.497,0.0,0.0364,0.000205,0.836,0.359,0.0375,116.989,6
6PCFGXfOh6K5JjRccpaWor,0.0,0.893,0.642,0.0,-7.624,1.0,0.0941,0.00532,0.773,0.523,0.0854,138.012,1
1EyupM39n6HOurSiFfzYbC,0.0,0.315,0.242,5.0,-14.965,1.0,0.035,0.0113,0.554,0.0654,0.0276,80.026,5
0WLZDOsiUbDaqr1xDjAQzg,0.0,0.595,0.833,7.0,-6.761,1.0,0.034,0.00674,0.868,0.0763,0.554,132.007,11
3LQVZiUXehcdAX4jT6S7tn,0.0,0.523,0.706,0.0,-9.837,1.0,0.0465,0.000796,0.313,0.112,0.345,119.693,21
6hkdsXb5nAFBZxcJTJFotC,0.0,0.531,0.933,8.0,-6.828,1.0,0.0371,0.000234,0.837,0.248,0.0505,139.385,11
6PwjR0jeZlWZJu22jUxbwC,0.0,0.784,0.804,11.0,-9.097,1.0,0.0477,0.000503,0.848,0.113,0.66,136.022,11
1CZ2hvYYWFiqIQyWVCXCqO,0.0,0.82,0.987,1.0,-8.948,0.0,0.0447,0.351,0.743,0.0693,0.836,137.013,1
2J3kiT2VuOV8f1JuGyv2No,0.0,0.602,0.418,5.0,-12.392,0.0,0.0381,0.0517,0.871,0.104,0.0784,118.016,21
